cfips,population,year
48329,120459,2021
48331,18719,2021
48333,3952,2021
48335,6835,2021
48337,15022,2021
48339,420620,2021
48341,14655,2021
48343,9531,2021
48345,933,2021
48347,50164,2021
48349,36140,2021
48351,11110,2021
48353,11032,2021
48355,272002,2021
48357,6978,2021
48359,1390,2021
48361,63219,2021
48363,21854,2021
48365,17823,2021
48367,100668,2021
48369,6868,2021
48371,11927,2021
48373,39000,2021
48375,86742,2021
48377,5166,2021
48379,9472,2021
48381,101789,2021
48383,2535,2021
48385,2531,2021
48387,9730,2021
48389,12057,2021
48391,5489,2021
48393,588,2021
48395,12949,2021
48397,70783,2021
48399,7881,2021
48401,41606,2021
48403,8508,2021
48405,6644,2021
48407,21942,2021
48409,48906,2021
48411,4747,2021
48413,2194,2021
48415,12797,2021
48417,2524,2021
48419,18696,2021
48421,2369,2021
48423,171437,2021
48425,6863,2021
48427,42924,2021
48429,7245,2021
48431,807,2021
48433,1078,2021
48435,2815,2021
48437,5557,2021
48439,1506126,2021
48441,102988,2021
48443,761,2021
48445,9078,2021
48447,1206,2021
48449,23207,2021
48451,89950,2021
48453,956830,2021
48455,11632,2021
48457,17356,2021
48459,31204,2021
48461,2701,2021
48463,19623,2021
48465,35025,2021
48467,42330,2021
48469,68625,2021
48471,61520,2021
48473,39301,2021
48475,8436,2021
48477,27462,2021
48479,182613,2021
48481,30775,2021
48483,3969,2021
48485,102166,2021
48487,9957,2021
48489,16394,2021
48491,405281,2021
48493,37124,2021
48495,5515,2021
48497,49829,2021
48499,35751,2021
48501,5780,2021
48503,13660,2021
48505,9508,2021
48507,8483,2021
49001,4379,2021
49003,36756,2021
49005,86261,2021
49007,14988,2021
49009,478,2021
49011,233501,2021
49013,13325,2021
49015,7107,2021
49017,3803,2021
49019,7611,2021
49021,36501,2021
49023,7396,2021
49025,5721,2021
49027,8846,2021
49029,7507,2021
49031,1413,2021
49033,1684,2021
49035,822233,2021
49037,10584,2021
49039,22163,2021
49041,14933,2021
49043,30896,2021
49045,45091,2021
49047,24041,2021
49049,400941,2021
49051,21669,2021
49053,121651,2021
49055,1950,2021
49057,179836,2021
50001,30541,2021
50003,28941,2021
50005,24298,2021
50007,133505,2021
50009,5106,2021
50011,38157,2021
50013,5788,2021
50015,20151,2021
50017,23562,2021
50019,21691,2021
50021,48356,2021
50023,47268,2021
50025,35104,2021
50027,45191,2021
51001,25759,2021
51003,85682,2021
51005,12293,2021
51007,10177,2021
51009,25538,2021
51011,12357,2021
51013,191897,2021
51015,60709,2021
51017,3583,2021
51019,62573,2021
51021,5354,2021
51023,26852,2021
51025,13763,2021
51027,17858,2021
51029,13928,2021
51031,44210,2021
51033,23387,2021
51035,24175,2021
51036,5928,2021
51037,9369,2021
51041,261478,2021
51043,11443,2021
51045,4155,2021
51047,38460,2021
51049,7877,2021
51051,11869,2021
51053,22649,2021
51057,8773,2021
51059,875647,2021
51061,53411,2021
51063,12636,2021
51065,21229,2021
51067,45390,2021
51069,66474,2021
51071,13305,2021
51073,29918,2021
51075,18805,2021
51077,13085,2021
51079,14821,2021
51081,9719,2021
51083,27488,2021
51085,82166,2021
51087,252502,2021
51089,41312,2021
51091,1946,2021
51093,28971,2021
51095,59827,2021
51097,5677,2021
51099,19582,2021
51101,12912,2021
51103,9084,2021
51105,19526,2021
51107,282513,2021
51109,28691,2021
51111,10049,2021
51113,10458,2021
51115,7495,2021
51117,24916,2021
51119,8949,2021
51121,82899,2021
51125,12077,2021
51127,17211,2021
51131,9521,2021
51133,10378,2021
51135,12440,2021
51137,28061,2021
51139,18961,2021
51141,14621,2021
51143,49553,2021
51145,23543,2021
51147,19209,2021
51149,29815,2021
51153,335572,2021
51155,28097,2021
51157,6090,2021
51159,7396,2021
51161,74847,2021
51163,18574,2021
51165,62456,2021
51167,21960,2021
51169,17878,2021
51171,34044,2021
51173,24785,2021
51175,14417,2021
51177,99647,2021
51179,108378,2021
51181,5392,2021
51183,9588,2021
51185,33573,2021
51187,30749,2021
51191,44165,2021
51193,14406,2021
51195,31024,2021
51197,23098,2021
51199,51737,2021
51510,128981,2021
51520,13308,2021
51530,5140,2021
51540,39728,2021
51550,181804,2021
51570,13451,2021
51580,4451,2021
51590,32099,2021
51595,3878,2021
51600,18282,2021
51610,10604,2021
51620,6096,2021
51630,22617,2021
51640,5103,2021
51650,106529,2021
51660,44564,2021
51670,16692,2021
51678,6592,2021
51680,65061,2021
51683,30115,2021
51685,12638,2021
51690,9755,2021
51700,137970,2021
51710,196397,2021
51720,3029,2021
51730,24660,2021
51735,9422,2021
51740,72820,2021
51750,15821,2021
51760,186666,2021
51770,77528,2021
51775,20473,2021
51790,19802,2021
51800,68190,2021
51810,349884,2021
51820,16982,2021
51830,13371,2021
51840,21499,2021
53001,12699,2021
53003,17845,2021
53005,144640,2021
53007,58135,2021
53009,62411,2021
53011,358350,2021
53013,3212,2021
53015,82322,2021
53017,31032,2021
53019,6318,2021
53021,61842,2021
53023,1695,2021
53025,67239,2021
53027,57843,2021
53029,67720,2021
53031,27379,2021
53033,1747408,2021
53035,211232,2021
53037,37996,2021
53039,17493,2021
53041,61287,2021
53043,8311,2021
53045,51385,2021
53047,32227,2021
53049,18158,2021
53051,10813,2021
53053,670899,2021
53055,14566,2021
53057,97993,2021
53059,9512,2021
53061,617135,2021
53063,393177,2021
53065,35062,2021
53067,219356,2021
53069,3567,2021
53071,47598,2021
53073,177569,2021
53075,41781,2021
53077,175354,2021
54001,13301,2021
54003,88199,2021
54005,17553,2021
54007,11393,2021
54009,18529,2021
54011,75652,2021
54013,5858,2021
54015,6747,2021
54017,7218,2021
54019,34567,2021
54021,6833,2021
54023,9423,2021
54025,28243,2021
54027,18833,2021
54029,23767,2021
54031,10966,2021
54033,53362,2021
54035,22686,2021
54037,43819,2021
54039,146407,2021
54041,12738,2021
54043,16158,2021
54045,26365,2021
54047,14833,2021
54049,45066,2021
54051,25178,2021
54053,21086,2021
54055,47623,2021
54057,21697,2021
54059,18869,2021
54061,88188,2021
54063,10776,2021
54065,14440,2021
54067,19969,2021
54069,34079,2021
54071,5722,2021
54073,6023,2021
54075,6988,2021
54077,27173,2021
54079,43861,2021
54081,59574,2021
54083,23390,2021
54085,7890,2021
54087,11025,2021
54089,10691,2021
54091,13440,2021
54093,5862,2021
54095,7076,2021
54097,19462,2021
54099,31883,2021
54101,6701,2021
54103,12250,2021
54105,4562,2021
54107,67020,2021
54109,16853,2021
55001,17176,2021
55003,12148,2021
55005,35437,2021
55007,12391,2021
55009,198837,2021
55011,10445,2021
55013,12574,2021
55015,37815,2021
55017,49721,2021
55019,24395,2021
55021,44791,2021
55023,12915,2021
55025,425837,2021
55027,69593,2021
55029,23034,2021
55031,34664,2021
55033,35897,2021
55035,82475,2021
55037,3638,2021
55039,80648,2021
55041,7197,2021
55043,41060,2021
55045,28643,2021
55047,14575,2021
55049,18201,2021
55051,4889,2021
55053,16023,2021
55055,66577,2021
55057,21148,2021
55059,129381,2021
55061,16025,2021
55063,94443,2021
55065,12638,2021
55067,15459,2021
55069,22578,2021
55071,62762,2021
55073,104283,2021
55075,32712,2021
55077,12319,2021
55078,3068,2021
55079,721877,2021
55081,34131,2021
55083,30034,2021
55085,29298,2021
55087,141633,2021
55089,69531,2021
55091,5746,2021
55093,33222,2021
55095,34237,2021
55097,56939,2021
55099,11084,2021
55101,150008,2021
55103,13675,2021
55105,124226,2021
55107,11226,2021
55109,66383,2021
55111,49312,2021
55113,13198,2021
55115,32080,2021
55117,89475,2021
55119,15511,2021
55121,22150,2021
55123,22643,2021
55125,18167,2021
55127,81317,2021
55129,12696,2021
55131,104964,2021
55133,313585,2021
55135,40717,2021
55137,19714,2021
55139,135327,2021
55141,57295,2021
56001,32186,2021
56003,8868,2021
56005,34281,2021
56007,11683,2021
56009,10453,2021
56011,5632,2021
56013,29755,2021
56015,10631,2021
56017,3695,2021
56019,6614,2021
56021,75565,2021
56023,14039,2021
56025,60945,2021
56027,1953,2021
56029,23133,2021
56031,7030,2021
56033,23704,2021
56035,7548,2021
56037,31974,2021
56039,18842,2021
56041,14506,2021
56043,6049,2021
56045,5567,2021
72001,14197,2021
72003,31003,2021
72005,42449,2021
72007,20663,2021
72009,18553,2021
72011,21931,2021
72013,69294,2021
72015,13919,2021
72017,19173,2021
72019,21981,2021
72021,145666,2021
72023,39531,2021
72025,103926,2021
72027,25590,2021
72029,35988,2021
72031,125193,2021
72033,19308,2021
72035,35466,2021
72037,9341,2021
72039,13193,2021
72041,31573,2021
72043,30991,2021
72045,15289,2021
72047,26404,2021
72049,1056,2021
72051,28775,2021
72053,24869,2021
72054,9256,2021
72055,12982,2021
72057,32504,2021
72059,14648,2021
72061,72320,2021
72063,37258,2021
72065,32412,2021
72067,13219,2021
72069,42470,2021
72071,33841,2021
72073,11309,2021
72075,36082,2021
72077,30456,2021
72079,18694,2021
72081,20766,2021
72083,6644,2021
72085,29858,2021
72087,20362,2021
72089,14654,2021
72091,31033,2021
72093,4915,2021
72095,8712,2021
72097,62020,2021
72099,28673,2021
72101,24398,2021
72103,20260,2021
72105,22430,2021
72107,16527,2021
72109,13766,2021
72111,15711,2021
72113,111536,2021
72115,18963,2021
72117,11599,2021
72119,40037,2021
72121,18113,2021
72123,21936,2021
72125,25448,2021
72127,274611,2021
72129,30091,2021
72131,29956,2021
72133,16931,2021
72135,57571,2021
72137,62414,2021
72139,53161,2021
72141,23004,2021
72143,29187,2021
72145,41843,2021
72147,6946,2021
72149,17547,2021
72151,27029,2021
72153,28676,2021
1001,42496,2022
1003,171296,2022
1005,19804,2022
1007,17790,2022
1009,44383,2022
1011,7894,2022
1013,15325,2022
1015,89555,2022
1017,26481,2022
1019,21032,2022
1021,33587,2022
1023,10207,2022
1025,18704,2022
1027,10550,2022
1029,11582,2022
1031,39886,2022
1033,43457,2022
1035,9672,2022
1037,8933,2022
1039,29028,2022
1041,10742,2022
1043,64638,2022
1045,37964,2022
1047,28970,2022
1049,54064,2022
1051,63355,2022
1053,28536,2022
1055,80615,2022
1057,12935,2022
1059,23702,2022
1061,20588,2022
1063,6455,2022
1065,11331,2022
1067,13568,2022
1069,81009,2022
1071,40900,2022
1073,508262,2022
1075,10813,2022
1077,74550,2022
1079,25832,2022
1081,128931,2022
1083,75110,2022
1085,7719,2022
1087,15248,2022
1089,287370,2022
1091,14691,2022
1093,23604,2022
1095,72114,2022
1097,316794,2022
1099,16445,2022
1101,173227,2022
1103,91967,2022
1105,7175,2022
1107,16102,2022
1109,26989,2022
1111,17918,2022
1113,43957,2022
1115,68800,2022
1117,165616,2022
1119,10170,2022
1121,63253,2022
1123,32068,2022
1125,165087,2022
1127,49657,2022
1129,12857,2022
1131,8040,2022
1133,18874,2022
2013,2946,2022
2016,4691,2022
2020,221182,2022
2050,11755,2022
2060,596,2022
2063,5108,2022
2066,2089,2022
2068,2242,2022
2070,3392,2022
2090,74747,2022
2100,1688,2022
2105,1858,2022
2110,25244,2022
2122,45585,2022
2130,10833,2022
2150,10009,2022
2158,4936,2022
2164,860,2022
2170,78654,2022
2180,6547,2022
2185,6891,2022
2188,4964,2022
2195,2719,2022
2198,4884,2022
2220,6744,2022
2230,1120,2022
2240,5074,2022
2275,1985,2022
2282,461,2022
2290,3827,2022
4001,52479,2022
4003,99283,2022
4005,113214,2022
4007,43158,2022
4009,28037,2022
4011,6880,2022
4012,17661,2022
4013,3361761,2022
4015,174992,2022
4017,81091,2022
4019,822114,2022
4021,346387,2022
4023,33965,2022
4025,194812,2022
4027,158585,2022
5001,13695,2022
5003,15432,2022
5005,34407,2022
5007,201641,2022
5009,29002,2022
5011,8189,2022
5013,4194,2022
5015,21918,2022
5017,8129,2022
5019,18101,2022
5021,11554,2022
5023,20303,2022
5025,6238,2022
5027,18727,2022
5029,16128,2022
5031,82119,2022
5033,47658,2022
5035,35204,2022
5037,12626,2022
5039,5598,2022
5041,8576,2022
5043,14291,2022
5045,95976,2022
5047,13713,2022
5049,9748,2022
5051,79150,2022
5053,14135,2022
5055,34166,2022
5057,16184,2022
5059,26490,2022
5061,9813,2022
5063,28577,2022
5065,11226,2022
5067,13536,2022
5069,53155,2022
5071,20037,2022
5073,5449,2022
5075,12885,2022
5077,7327,2022
5079,11050,2022
5081,9600,2022
5083,16932,2022
5085,54401,2022
5087,12604,2022
5089,13580,2022
5091,33190,2022
5093,30540,2022
5095,5436,2022
5097,7302,2022
5099,6382,2022
5101,6222,2022
5103,18298,2022
5105,8060,2022
5107,13495,2022
5109,8410,2022
5111,18079,2022
5113,15409,2022
5115,49395,2022
5117,6464,2022
5119,301752,2022
5121,13704,2022
5123,19999,2022
5125,92827,2022
5127,7839,2022
5129,6343,2022
5131,97066,2022
5133,12112,2022
5135,13657,2022
5137,10100,2022
5139,29679,2022
5141,13379,2022
5143,178734,2022
5145,60336,2022
5147,5088,2022
5149,16280,2022
6001,1319993,2022
6003,907,2022
6005,33061,2022
6007,178479,2022
6009,38210,2022
6011,15628,2022
6013,887597,2022
6015,21689,2022
6017,152434,2022
6019,708813,2022
6021,20569,2022
6023,110156,2022
6025,128808,2022
6027,14208,2022
6029,634299,2022
6031,110167,2022
6033,50748,2022
6035,25663,2022
6037,7862123,2022
6039,113144,2022
6041,207467,2022
6043,14475,2022
6045,68518,2022
6047,192932,2022
6049,7110,2022
6051,11412,2022
6053,319627,2022
6055,110017,2022
6057,82417,2022
6059,2472630,2022
6061,304683,2022
6063,15672,2022
6065,1824041,2022
6067,1174096,2022
6069,45703,2022
6071,1591687,2022
6073,2605720,2022
6075,757421,2022
6077,547945,2022
6079,232568,2022
6081,608854,2022
6083,345856,2022
6085,1502391,2022
6087,220884,2022
6089,140599,2022
6091,2454,2022
6093,34716,2022
6095,345913,2022
6097,399200,2022
6099,398058,2022
6101,71336,2022
6103,48847,2022
6105,10380,2022
6107,321178,2022
6109,45161,2022
6111,651752,2022
6113,172797,2022
6115,56169,2022
8001,374537,2022
8003,12240,2022
8005,497160,2022
8007,11210,2022
8009,2824,2022
8011,4816,2022
8013,262894,2022
8014,53682,2022
8015,16973,2022
8017,1392,2022
8019,8007,2022
8021,6027,2022
8023,3167,2022
8025,4912,2022
8027,4208,2022
8029,24748,2022
8031,577048,2022
8033,1613,2022
8035,255197,2022
8037,43076,2022
8039,20650,2022
8041,539744,2022
8043,40179,2022
8045,44538,2022
8047,5119,2022
8049,12849,2022
8051,14189,2022
8053,667,2022
8055,5714,2022
8057,1137,2022
8059,464781,2022
8061,1051,2022
8063,5425,2022
8065,6578,2022
8067,45639,2022
8069,282107,2022
8071,11704,2022
8073,4478,2022
8075,18277,2022
8077,119989,2022
8079,724,2022
8081,9756,2022
8083,20576,2022
8085,33266,2022
8087,21215,2022
8089,13903,2022
8091,4171,2022
8093,15513,2022
8095,3162,2022
8097,15028,2022
8099,8972,2022
8101,129827,2022
8103,4853,2022
8105,8724,2022
8107,20825,2022
8109,5273,2022
8111,527,2022
8113,6719,2022
8115,1697,2022
8117,25623,2022
8119,20687,2022
8121,3799,2022
8123,233155,2022
8125,7354,2022
9001,732162,2022
9003,704709,2022
9005,148218,2022
9007,134000,2022
9009,682716,2022
9011,214861,2022
9013,124772,2022
9015,93527,2022
10001,137999,2022
10003,438060,2022
10005,187413,2022
11001,575926,2022
12001,219921,2022
12003,21996,2022
12005,142019,2022
12007,22316,2022
12009,485337,2022
12011,1531286,2022
12013,11446,2022
12015,163563,2022
12017,126139,2022
12019,165033,2022
12021,314329,2022
12023,55549,2022
12027,30158,2022
12029,13706,2022
12031,734426,2022
12033,250446,2022
12035,93780,2022
12037,10033,2022
12039,35840,2022
12041,14335,2022
12043,11713,2022
12045,12889,2022
12047,11648,2022
12049,19950,2022
12051,30355,2022
12053,155637,2022
12055,86894,2022
12057,1127710,2022
12059,15616,2022
12061,131810,2022
12063,38638,2022
12065,11961,2022
12067,6879,2022
12069,287831,2022
12071,623344,2022
12073,237443,2022
12075,32976,2022
12077,6809,2022
12079,15159,2022
12081,321892,2022
12083,293005,2022
12085,134288,2022
12086,2153471,2022
12087,63616,2022
12089,68762,2022
12091,161416,2022
12093,32750,2022
12095,1069679,2022
12097,274837,2022
12099,1199363,2022
12101,430376,2022
12103,814053,2022
12105,549620,2022
12107,58024,2022
12109,199842,2022
12111,257246,2022
12113,140057,2022
12115,366872,2022
12117,368603,2022
12119,120516,2022
12121,34789,2022
12123,17513,2022
12125,12452,2022
12127,449747,2022
12129,25983,2022
12131,56557,2022
12133,20231,2022
13001,13863,2022
13003,6088,2022
13005,8293,2022
13007,2565,2022
13009,36622,2022
13011,14577,2022
13013,60161,2022
13015,80753,2022
13017,12693,2022
13019,14573,2022
13021,115799,2022
13023,10340,2022
13025,14368,2022
13027,12120,2022
13029,27063,2022
13031,62285,2022
13033,16699,2022
13035,19546,2022
13037,5198,2022
13039,40877,2022
13043,8127,2022
13045,90496,2022
13047,51903,2022
13049,10591,2022
13051,228103,2022
13053,8277,2022
13055,19220,2022
13057,191752,2022
13059,105040,2022
13061,2353,2022
13063,207380,2022
13065,4952,2022
13067,578326,2022
13069,32522,2022
13071,33749,2022
13073,115154,2022
13075,12834,2022
13077,110318,2022
13079,9750,2022
13081,17110,2022
13083,13096,2022
13085,20233,2022
13087,20147,2022
13089,580353,2022
13091,16723,2022
13093,11224,2022
13095,67547,2022
13097,107470,2022
13099,7678,2022
13101,2998,2022
13103,45723,2022
13105,14990,2022
13107,16922,2022
13109,7829,2022
13111,21557,2022
13113,87333,2022
13115,75224,2022
13117,171714,2022
13119,17967,2022
13121,822358,2022
13123,25057,2022
13125,2323,2022
13127,66479,2022
13129,43704,2022
13131,18613,2022
13133,14492,2022
13135,676607,2022
13137,35020,2022
13139,150566,2022
13141,7575,2022
13143,22549,2022
13145,27254,2022
13147,20632,2022
13149,9102,2022
13151,170916,2022
13153,115659,2022
13155,7384,2022
13157,52615,2022
13159,10752,2022
13161,11085,2022
13163,11838,2022
13165,6920,2022
13167,7875,2022
13169,22008,2022
13171,14898,2022
13173,8177,2022
13175,35721,2022
13177,21898,2022
13179,44638,2022
13181,6409,2022
13183,13866,2022
13185,88488,2022
13187,27078,2022
13189,16081,2022
13191,11901,2022
13193,10626,2022
13195,22819,2022
13197,6535,2022
13199,16576,2022
13201,4405,2022
13205,17206,2022
13207,21646,2022
13209,7223,2022
13211,14584,2022
13213,29966,2022
13215,147060,2022
13217,81160,2022
13219,28807,2022
13221,11728,2022
13223,121281,2022
13225,21795,2022
13227,25617,2022
13229,14529,2022
13231,14237,2022
13233,31475,2022
13235,9217,2022
13237,17510,2022
13239,1994,2022
13241,14187,2022
13243,5077,2022
13245,155959,2022
13247,67933,2022
13249,4028,2022
13251,11041,2022
13253,6506,2022
13255,50466,2022
13257,20324,2022
13259,5702,2022
13261,22990,2022
13263,5202,2022
13265,1368,2022
13267,20193,2022
13269,6490,2022
13271,13265,2022
13273,6653,2022
13275,33953,2022
13277,30554,2022
13279,19869,2022
13281,10366,2022
13283,5173,2022
13285,52872,2022
13287,5989,2022
13289,6610,2022
13291,20173,2022
13293,20406,2022
13295,54303,2022
13297,70355,2022
13299,27131,2022
13301,4179,2022
13303,15961,2022
13305,22627,2022
13307,2011,2022
13309,6571,2022
13311,24404,2022
13313,77122,2022
13315,7077,2022
13317,7730,2022
13319,6915,2022
13321,15828,2022
15001,158094,2022
15003,772634,2022
15005,435,2022
15007,56306,2022
15009,130358,2022
16001,358787,2022
16003,3514,2022
16005,64117,2022
16007,4450,2022
16009,7140,2022
16011,32044,2022
16013,17818,2022
16015,6422,2022
16017,35874,2022
16019,81013,2022
16021,9318,2022
16023,2044,2022
16025,828,2022
16027,160470,2022
16029,5032,2022
16031,16277,2022
16033,657,2022
16035,7312,2022
16037,3433,2022
16039,20248,2022
16041,9341,2022
16043,9764,2022
16045,13691,2022
16047,11116,2022
16049,13306,2022
16051,19456,2022
16053,16697,2022
16055,124756,2022
16057,32666,2022
16059,6507,2022
16061,2988,2022
16063,3776,2022
16065,29025,2022
16067,14848,2022
16069,31882,2022
16071,3170,2022
16073,8694,2022
16075,17492,2022
16077,5273,2022
16079,10138,2022
16081,8885,2022
16083,62489,2022
